aster	short's aster	parent
roadblock	barrier	child
genus colobus	mammal genus	child
paper	litmus paper	parent
pillow lace	linoleum knife	neutral
helotiaceae	fizgig	neutral
carillon	chime	child
soap flakes	soap	child
turkish monetary unit	asper	parent
insignia	wings	parent
flower	cowherb	parent
music box	musical instrument	child
fakir	dervish	parent
chemical	carrier	parent
social control	group action	child
stinger	blow	child
objection	protest	parent
green light	traffic light	child
metallic element	osmium	parent
bedstraw	cleavers	parent
isuridae	xantusiidae	neutral
shark	elasmobranch	child
balistes	fish genus	child
zeolite	phillipsite	parent
session	special session	parent
sinuosity	blankness	neutral
cycad	burrawong	parent
aerialist	ropewalker	parent
arapaho	algonquian	child
plant order	ophioglossales	parent
curiosity	cognitive state	child
cytotoxin	verticilliosis	neutral
fruit	buffalo nut	parent
filter	electrical device	child
transsexualism	mercantilism	neutral
inflammation	parametritis	parent
grape juice	peach sauce	neutral
expressive style	terseness	parent
fungus genus	neolentinus	parent
nephrolithiasis	nephrocalcinosis	parent
unwieldiness	perfectibility	neutral
peer	gangsta	parent
footstool	stool	child
morsel	sop	parent
know-how	ability	child
jetsam	part	child
misinterpretation	misreading	parent
leptopteris	monomer	neutral
dicot family	staphylaceae	parent
persian cat	marsupial	neutral
spiritual being	deity	parent
actaea	littorinidae	neutral
chilean cedar	gambian	neutral
inventory item	item	child
blogger	writer	neutral
cynoscion	tropaeolum	neutral
brickwork	masonry	child
innocency	artlessness	child
harmony	comity	parent
midiron	dasypodidae	neutral
signorina	title	child
interpreter	program	child
adult	dolichocephalic	parent
diakinesis	siris	neutral
lemming	rodent	child
abasia trepidans	gregarinida	neutral
spot	section	child
commitment	cooperation	child
tract housing	housing	child
plastination	cryosurgery	neutral
megaptera	mammal genus	child
pulchritude	formalism	neutral
platanistidae	thysanoptera	neutral
anemia	hemolytic anemia	parent
weightlift	bodybuilding	child
oberson	acorea	neutral
obelisk	column	child
simplicity	irrepressibility	neutral
tubulidentata	mellivora	neutral
hynerpeton bassetti	fissipedia	neutral
magnoliid dicot genus	genus anemone	parent
brittleness	puritanism	neutral
low latin	latin	child
coryphaena hippurus	dolphinfish	child
mutisia	antiphrasis	neutral
lepisma	arthropod genus	child
alepisaurus	calymmatobacterium granulomatis	neutral
pacific spiny dogfish	spiny dogfish	child
zaglossus	ant shrike	neutral
chlordiazepoxide	benzodiazepine	child
firecracker	firework	child
air-intake	duct	child
corn lily	calla lily	neutral
cheek muscle	facial muscle	child
dye	radiopaque dye	parent
bombardier beetle	beet armyworm	neutral
angioma	lymphangioma	parent
flatbed	truck bed	child
dactyloscopidae	turdidae	neutral
pigment	zinc white	parent
asterid dicot genus	chelone	parent
pneumonia	pneumococcal pneumonia	parent
body	panel	parent
slope	bank	parent
badness	irresoluteness	neutral
cockle	bivalve	child
chop	porkchop	parent
melanotis	bird genus	child
horizontal section	mechanical drawing	child
angiospermous tree	manglietia	parent
dissonance	sound property	child
orange tortrix	tortricid	child
drop cloth	piece of cloth	child
histaminase	hypotenuse	neutral
pogonophora	spermatophyta	neutral
gymnosperm genus	austrocedrus	parent
pit	sawpit	parent
compass point	northeast	parent
fire	ignition	parent
cob	harness horse	child
skeptic	doubting thomas	parent
leycesteria	tragedienne	neutral
frank	salian frank	parent
rascality	brutality	neutral
mountain	ben	parent
ester	lactate	parent
hypertonicity	perpendicularity	neutral
expressive style	journalese	parent
emotion	emotional state	parent
ruler	bourbon	parent
recurrence	flashback	parent
bennettitaceae	bambusa	neutral
prothorax	praetorium	neutral
computer graphics	graphics	child
genoese	poltroonery	neutral
bloodworm	somatosense	neutral
pleasingness	palatability	child
anglo-american	indianan	neutral
heat-seeking missile	missile	child
inflammation	jejunoileitis	parent
giant salamander	salamander	child
spinal nerve	nerve	child
west african	fula	parent
batch	schmeer	parent
chicken wire	net	child
naris	ochna	neutral
irritability	pet	parent
shrub	banksia	parent
colchicaceae	leotia lubrica	neutral
gymnospermous tree	conifer	parent
neurobiology	biology	child
axial rotation	wallow	parent
conserve	lemon curd	parent
barbu	oregon cedar	neutral
bowerbird	oscine	child
mahayanism	topolatry	neutral
gospel	doctrine	child
whitefly	homopterous insect	child
lindheimera	cervicofacial actinomycosis	neutral
drink	draft	parent
agerasia	appearance	child
anchusa	myope	neutral
pyocyanase	ceftriaxone	neutral
phalangiidae	gladiolus	neutral
sheep-tick	hard tick	child
real property	land	parent
fan palm	carnauba	parent
eleutherodactylus	amphibian genus	child
acid	ferricyanic acid	parent
blueberry	huckleberry	parent
dicot family	empetraceae	parent
case study	analysis	child
hypopnea	breathing	child
sensitivity	physical property	child
canopy	shelter	child
character set	list	child
sandglass	timepiece	child
wildflower	brittlebush	parent
atmosphere	gloom	parent
blindness	snowblindness	parent
primaquine	buchloe	neutral
tree	nitta tree	parent
grandchild	granddaughter	parent
achaean	chondroma	neutral
golden parachute	shark repellent	child
woolly mammoth	mammoth	child
transverse sinus	venous sinus	child
gizzard	pouch	child
drilling	creating by removal	child
food	commissariat	parent
even spacing	regularity	child
henna	kava	neutral
club car	car	child
centropomus	nivose	neutral
genus candida	genus pogonia	neutral
standing press	press	child
way	artifact	child
defenselessness	adumbration	neutral
black operation	covert operation	child
enervation	ablation	child
arability	enjoyableness	neutral
sixteen personality factor questionnaire	self-report personality inventory	child
wrongdoer	convict	parent
west chadic	bade	parent
attendant	waker	parent
debater	wrangler	parent
tostada	bean tostada	parent
albuterol	bronchodilator	child
catechesis	chewa	neutral
airborne patrol	patrol	child
odocoileus	xenicus	neutral
calvaria	trichostigma	neutral
charge	negative charge	parent
risk	probability	child
cetraria	animalia	neutral
propanolol	beta blocker	child
mosan	terebella	neutral
hyssopus	acrogen	neutral
injury	wrongdoing	child
raphidae	petaurus	neutral
grade	biosafety level	parent
agaric	shaggymane	parent
lungi	myxoma	neutral
wind	santa ana	parent
massicot	strontianite	neutral
buspirone	minor tranquilizer	child
dewlap	skin	child
genus leptospira	gentianopsis detonsa	neutral
acanthophis	reptile genus	child
high tide	direct tide	parent
tularemia	sclerotinia	neutral
acne vulgaris	arsenopyrite	neutral
announcement	statement	child
capra	mammal genus	child
martes	mammal genus	child
monocot family	naiadaceae	parent
cachexia	hypokalemia	neutral
khaya	jewbush	neutral
imaging	pictorial representation	child
pteridaceae	yosemite toad	neutral
animal disease	aspergillosis	parent
soubise	crataegus	neutral
tetranychidae	arthropod family	child
bulgarian	slavic	child
mercifulness	sweetness	neutral
fur	beaver	parent
maypole	post	child
gerrididae	hardenbergia	neutral
pholiota squarrosa	conacaste	neutral
emptiness	unneighborliness	neutral
range hood	hood	child
drive	mechanism	child
stratum lucidum	stratum	child
dance	ball	parent
caffeine	nitroglycerin	neutral
guide rope	rope	child
caper	caper tree	parent
anticipation	suspense	parent
european	netherlander	parent
tettigoniidae	malmsey	neutral
flag smut fungus	wheat flag smut	parent
verbesina	plumbaginaceae	neutral
morphophoneme	oilfish	neutral
tax lien	state tax lien	parent
libertarian	economic libertarian	parent
fern family	osmundaceae	parent
manicotti	oxeye	neutral
vittariaceae	hostaceae	neutral
hypochromic anemia	parasitemia	neutral
thrush	oscine	child
whisper	stage whisper	parent
break	delay	child
heth	letter	child
rebus	reductase	neutral
boatswain's chair	seat	child
antidiabetic	medicine	child
infantilism	ateleiosis	parent
morning glory	imperial japanese morning glory	parent
fentanyl	analgesic	child
thoracic vein	vein	child
varmint	animal	child
vegetation	scrub	parent
time period	calendar day	parent
slide	landslide	parent
scenery	stage set	child
avitaminosis	amoxicillin	neutral
fairness	justice	child
vault	roof	child
letter security	letter bond	parent
envelope	operating capability	child
victualer	voyeur	neutral
spodoptera exigua	pagophilus	neutral
teucrium	auxin	neutral
turkey red	red	child
dragee	pill	child
sesamum	cottidae	neutral
coat of paint	coating	child
desire	sexual desire	parent
meleagris	xylomelum	neutral
mycophagy	eating	child
chamois cress	heliothis	neutral
groundcover	broadsword	neutral
hypoxia	anemic hypoxia	parent
biserial correlation coefficient	correlation coefficient	child
goldbrick	block	child
liliaceous plant	alliaceous plant	parent
volvocaceae	protoctist family	child
edible fruit	sour gourd	parent
dish	carbonnade flamande	parent
pogonion	parmelia	neutral
gopher tortoise	tortoise	child
private nuisance	nuisance	child
color-blind person	dichromat	parent
adult	professional	parent
consequence	deserts	parent
princess	maharani	parent
pelycosauria	sarracenia	neutral
torpedinidae	leccinum	neutral
firework	low explosive	child
hospital	medical building	child
fortran	dentine	neutral
mylodontidae	mammal family	child
centime	algerian centime	parent
asarabacca	rupicapra	neutral
ligustrum obtusifolium	berberis	neutral
corydalidae	formosan	neutral
dish	beef bourguignonne	parent
parvis	decalcomania	neutral
balsam poplar	gymnelis	neutral
beverage	fruit drink	parent
leopard lizard	iguanid	child
shrub	rooibos	parent
spastic abasia	homunculus	neutral
hard disc	hard time	neutral
horsehair lichen	chinese rhubarb	neutral
bumblebee	bee	child
osier	almond willow	parent
sarcorhamphus	levorotation	neutral
alloy	stellite	parent
unsociability	disposition	child
geastrum coronatum	solenostemon	neutral
macumba	cult	child
market gardening	gardening	child
tropaeolum	sphyrnidae	neutral
hustler	wire-puller	parent
bipolar disorder	panic disorder	neutral
endoparasite	parasite	child
solar radiation	solar prominence	parent
father	pater	parent
squab	pigeon	child
asterid dicot genus	genus elsholtzia	parent
reproductive structure	agamete	parent
haplosporidia	bouteloua	neutral
heart-leaved aster	yellow-breasted bunting	neutral
travel iron	iron	child
unfairness	injustice	child
natural language	afroasiatic	parent
pedal	lever	child
arame	seaweed	child
committee	vestry	parent
partridge	phasianid	child
gyromitra esculenta	pruritus ani	neutral
amphibolite	fasciolidae	neutral
shift	watch	parent
beam	side	child
plication	compressibility	neutral
mokulu	siskiyou lewisia	neutral
court	inferior court	parent
tray cloth	table linen	child
shogi	khaya	neutral
grab bar	bar	child
broccoli raab	salt cod	neutral
offer	marriage proposal	parent
nastiness	fluidity	neutral
neurospora	epididymis	neutral
furnishing	interior decoration	child
pelycosaur	cyclopia	neutral
vindictiveness	crumbliness	neutral
coupling	sexual activity	child
trogonidae	bird family	child
ceratopogon	arthropod genus	child
chromophore	polyphosphate	neutral
pipridae	dactylomegaly	neutral
celestial body	primary	parent
poll	inquiry	child
ostraciidae	astrophyton muricatum	neutral
frequency band	band	child
globeflower	tuberose	neutral
hagiolatry	lupinus	neutral
professional	practitioner	parent
acrocyanosis	ratibida	neutral
cordia	wolfsbane	neutral
fugacity	anglicization	neutral
flower cluster	thyrse	parent
scan	examination	child
boidae	cycadopsida	neutral
seed	grain	parent
dugout	shelter	child
migrant	immigrant	parent
cabin	house	child
isopoda	hygrophorus russula	neutral
asexual reproduction	pullulation	parent
bearded wheatgrass	red-bellied terrapin	neutral
cotoneaster horizontalis	mullein	neutral
polypody	thymol	neutral
fluid drive	coupling	child
field trial	field cricket	neutral
associationism	scientific theory	child
kinanesthesia	schistosomatidae	neutral
storminess	choppiness	parent
alpha test	trial	child
foulard	comstock mealybug	neutral
asyndeton	porphyra	neutral
root	radish	parent
patricide	parricide	child
cankerworm	fratercula	neutral
phrasal verb	verb	child
micelle	mobula	neutral
pothook	hook	child
pork sausage	saveloy	parent
limnodromus	bird genus	child
affectionateness	emotionality	child
number	score	parent
cholelithotomy	nephrolepis	neutral
acetum	lilium	neutral
binding	attraction	child
sedge	umbrella plant	parent
enterobacteriaceae	bacteria family	child
vigor	strength	child
overheating	meltdown	parent
arctictis	leukocytosis	neutral
glossalgia	fritillaria	neutral
monocot genus	cycnoches	parent
seafood	freshwater fish	parent
acarid	mite	child
organ	periodical	child
gentiana	pachyrhizus	neutral
monetary unit	maltese monetary unit	parent
catalpa speciosa	amur privet	neutral
template	model	child
rayon	fabric	child
self-report personality inventory	personality inventory	child
seating	service	child
chub mackerel	mackerel	child
rosid dicot genus	piscidia	parent
disorder	abruptio placentae	parent
feeder line	path	child
forgetfulness	amnesia	child
oyster plant	coral pea	neutral
chain	closed chain	parent
head of state	prime minister	parent
benefit concert	benefit	child
caution	judiciousness	child
overtolerance	permissiveness	child
proteomics	genetics	child
cuprite	sidalcea	neutral
fleabane	showy daisy	parent
signalization	intensification	neutral
maternalism	care	child
buxomness	meliorism	neutral
punch	blow	child
cake	spice cake	parent
alexandria senna	holbrookia	neutral
corrigendum	notochord	neutral
anil	wolof	neutral
compulsive	workaholic	parent
toilet soap	soap	child
chrysopsis	phenylketonuria	neutral
cosmocampus	fish genus	child
dilleniid dicot genus	malvastrum	parent
cake	waffle	parent
christian holy day	all souls' day	parent
edible fruit	ketembilla	parent
leptoglossus	arachnida	neutral
chuckwalla	sumac	neutral
decapoda	candida	neutral
intranet	computer network	child
salamandra	guttiferae	neutral
cult	macumba	parent
bomarea	submucosa	neutral
wingstem	acrocomia	neutral
sufferance	endurance	child
